Cites,Year,Publisher,CitesPerYear,AuthorCount,Age,"""SEI""?","""cathode""?","""anode""?","""efficiency""?","""electrode""?"
71,2009,Elsevier,6.45,2,11,TRUE,FALSE,FALSE,FALSE,FALSE
71,2009,Elsevier,6.45,4,11,TRUE,FALSE,TRUE,FALSE,FALSE
67,2009,Google Patents,6.09,3,11,FALSE,FALSE,FALSE,FALSE,FALSE
65,2009,iopscience.iop.org,5.91,2,11,TRUE,FALSE,TRUE,FALSE,FALSE
62,2009,Elsevier,5.64,4,11,TRUE,FALSE,TRUE,FALSE,FALSE
61,2009,Elsevier,5.55,4,11,TRUE,FALSE,TRUE,FALSE,TRUE
59,2009,iopscience.iop.org,5.36,4,11,FALSE,FALSE,FALSE,FALSE,FALSE
59,2009,Elsevier,5.36,6,11,TRUE,FALSE,FALSE,FALSE,FALSE
58,2009,Elsevier,5.27,4,11,FALSE,TRUE,FALSE,FALSE,FALSE
58,2009,Elsevier,5.27,6,11,TRUE,TRUE,FALSE,FALSE,FALSE
58,2009,Elsevier,5.27,6,11,FALSE,FALSE,FALSE,FALSE,FALSE
54,2009,Elsevier,4.91,2,11,TRUE,FALSE,TRUE,FALSE,FALSE
54,2009,Wiley Online Library,4.91,3,11,TRUE,FALSE,FALSE,FALSE,FALSE
53,2009,iopscience.iop.org,4.82,3,11,TRUE,FALSE,FALSE,FALSE,FALSE
52,2009,ieeexplore.ieee.org,4.73,3,11,FALSE,FALSE,FALSE,FALSE,FALSE
47,2009,iopscience.iop.org,4.27,4,11,TRUE,FALSE,FALSE,FALSE,FALSE
47,2009,Elsevier,4.27,5,11,TRUE,TRUE,FALSE,FALSE,FALSE
47,2009,Trans Tech Publ,4.27,5,11,FALSE,FALSE,FALSE,FALSE,FALSE
45,2009,iopscience.iop.org,4.09,5,11,TRUE,FALSE,TRUE,FALSE,FALSE
43,2009,aip.scitation.org,3.91,3,11,FALSE,FALSE,FALSE,FALSE,TRUE
42,2009,aip.scitation.org,3.82,5,11,FALSE,FALSE,FALSE,FALSE,FALSE
41,2009,Elsevier,3.73,1,11,TRUE,FALSE,FALSE,FALSE,FALSE
40,2009,Elsevier,3.64,7,11,TRUE,FALSE,TRUE,FALSE,FALSE
40,2009,Elsevier,3.64,6,11,TRUE,FALSE,FALSE,TRUE,FALSE
35,2009,Elsevier,3.18,5,11,TRUE,FALSE,TRUE,FALSE,FALSE
33,2009,iopscience.iop.org,3,4,11,FALSE,FALSE,TRUE,FALSE,FALSE
32,2009,Elsevier,2.91,4,11,FALSE,FALSE,FALSE,FALSE,FALSE
31,2009,Google Patents,2.82,2,11,FALSE,FALSE,FALSE,FALSE,FALSE
31,2009,Google Patents,2.82,3,11,FALSE,FALSE,FALSE,FALSE,FALSE
6992,2010,ACS Publications,699.2,2,10,TRUE,FALSE,TRUE,FALSE,FALSE
2303,2010,ACS Publications,230.3,9,10,FALSE,FALSE,FALSE,FALSE,FALSE
1980,2010,Elsevier,198,3,10,TRUE,FALSE,FALSE,FALSE,FALSE
1929,2010,nature.com,192.9,6,10,FALSE,FALSE,TRUE,FALSE,FALSE
1903,2010,ACS Publications,190.3,4,10,FALSE,FALSE,TRUE,FALSE,TRUE
809,2010,ACS Publications,80.9,7,10,FALSE,FALSE,TRUE,FALSE,FALSE
728,2010,Elsevier,72.8,3,10,FALSE,FALSE,FALSE,FALSE,FALSE
641,2010,ieeexplore.ieee.org,64.1,2,10,FALSE,FALSE,FALSE,FALSE,FALSE
623,2010,nature.com,62.3,4,10,FALSE,FALSE,FALSE,FALSE,TRUE
583,2010,ACS Publications,58.3,6,10,FALSE,TRUE,TRUE,FALSE,FALSE
546,2010,Elsevier,54.6,5,10,FALSE,FALSE,FALSE,FALSE,FALSE
534,2010,ACS Publications,53.4,7,10,FALSE,FALSE,TRUE,FALSE,FALSE
510,2010,ACS Publications,51,5,10,FALSE,FALSE,TRUE,FALSE,TRUE
498,2010,ACS Publications,49.8,4,10,FALSE,FALSE,TRUE,FALSE,FALSE
477,2010,books.google.com,47.7,1,10,FALSE,FALSE,FALSE,FALSE,FALSE
471,2010,nature.com,47.1,5,10,FALSE,TRUE,FALSE,FALSE,TRUE
466,2010,Wiley Online Library,46.6,5,10,TRUE,FALSE,FALSE,FALSE,TRUE
456,2010,pubs.rsc.org,45.6,4,10,FALSE,TRUE,TRUE,FALSE,TRUE
433,2010,Wiley Online Library,43.3,2,10,FALSE,FALSE,FALSE,FALSE,FALSE
400,2010,Elsevier,40,3,10,FALSE,FALSE,FALSE,FALSE,FALSE
388,2010,pubs.rsc.org,38.8,5,10,FALSE,FALSE,TRUE,FALSE,FALSE
370,2010,Wiley Online Library,37,5,10,TRUE,FALSE,TRUE,FALSE,TRUE
341,2010,ieeexplore.ieee.org,34.1,1,10,FALSE,FALSE,FALSE,FALSE,FALSE
340,2010,Elsevier,34,6,10,FALSE,FALSE,TRUE,FALSE,FALSE
334,2010,ACS Publications,33.4,3,10,TRUE,FALSE,FALSE,FALSE,FALSE
333,2010,Elsevier,33.3,6,10,TRUE,FALSE,TRUE,FALSE,FALSE
330,2010,Elsevier,33,5,10,TRUE,FALSE,TRUE,FALSE,FALSE
320,2010,ACS Publications,32,3,10,TRUE,FALSE,TRUE,FALSE,FALSE
303,2010,iopscience.iop.org,30.3,4,10,TRUE,FALSE,FALSE,FALSE,FALSE
292,2010,ACS Publications,29.2,5,10,TRUE,FALSE,FALSE,FALSE,FALSE
273,2010,asmedigitalcollection.asme.org,27.3,2,10,FALSE,FALSE,FALSE,FALSE,FALSE
273,2010,pubs.rsc.org,27.3,2,10,TRUE,TRUE,FALSE,FALSE,FALSE
269,2010,ACS Publications,26.9,4,10,FALSE,TRUE,FALSE,FALSE,TRUE
267,2010,ACS Publications,26.7,4,10,FALSE,FALSE,TRUE,FALSE,FALSE
262,2010,pubs.rsc.org,26.2,8,10,FALSE,FALSE,FALSE,FALSE,FALSE
259,2010,Elsevier,25.9,4,10,FALSE,FALSE,FALSE,FALSE,FALSE
253,2010,ACS Publications,25.3,5,10,FALSE,FALSE,FALSE,FALSE,TRUE
248,2010,Google Patents,24.8,2,10,FALSE,FALSE,TRUE,FALSE,FALSE
247,2010,pubs.rsc.org,24.7,3,10,TRUE,FALSE,TRUE,FALSE,FALSE
244,2010,pubs.rsc.org,24.4,2,10,FALSE,FALSE,TRUE,FALSE,TRUE
224,2010,Elsevier,22.4,4,10,TRUE,FALSE,TRUE,FALSE,FALSE
217,2010,Elsevier,21.7,4,10,TRUE,TRUE,FALSE,FALSE,FALSE
214,2010,Elsevier,21.4,6,10,FALSE,FALSE,FALSE,FALSE,FALSE
213,2010,Google Patents,21.3,4,10,FALSE,FALSE,TRUE,FALSE,TRUE
202,2010,Elsevier,20.2,4,10,FALSE,FALSE,FALSE,FALSE,FALSE
198,2010,ACS Publications,19.8,7,10,FALSE,FALSE,FALSE,FALSE,FALSE
197,2010,mdpi.com,19.7,3,10,FALSE,FALSE,FALSE,FALSE,FALSE
196,2010,Elsevier,19.6,6,10,FALSE,FALSE,FALSE,FALSE,TRUE
186,2010,pubs.rsc.org,18.6,2,10,TRUE,FALSE,TRUE,FALSE,FALSE
182,2010,ACS Publications,18.2,6,10,FALSE,FALSE,TRUE,FALSE,FALSE
176,2010,Elsevier,17.6,4,10,TRUE,FALSE,FALSE,FALSE,TRUE
175,2010,ACS Publications,17.5,7,10,FALSE,FALSE,FALSE,FALSE,TRUE
161,2010,Elsevier,16.1,5,10,FALSE,TRUE,TRUE,FALSE,FALSE
160,2010,Elsevier,16,5,10,FALSE,FALSE,FALSE,FALSE,FALSE
160,2010,pubs.rsc.org,16,2,10,FALSE,FALSE,TRUE,FALSE,FALSE
158,2010,Elsevier,15.8,6,10,TRUE,FALSE,TRUE,FALSE,FALSE
152,2010,Elsevier,15.2,4,10,FALSE,FALSE,FALSE,FALSE,FALSE
152,2010,Elsevier,15.2,6,10,FALSE,FALSE,TRUE,FALSE,FALSE
143,2010,Elsevier,14.3,4,10,TRUE,FALSE,TRUE,FALSE,FALSE
141,2010,Elsevier,14.1,4,10,FALSE,FALSE,TRUE,FALSE,FALSE
131,2010,Elsevier,13.1,6,10,FALSE,FALSE,TRUE,FALSE,FALSE
130,2010,Elsevier,13,4,10,TRUE,TRUE,FALSE,FALSE,FALSE
127,2010,Elsevier,12.7,3,10,TRUE,FALSE,FALSE,FALSE,TRUE
126,2010,iopscience.iop.org,12.6,3,10,FALSE,FALSE,FALSE,FALSE,TRUE
124,2010,ACS Publications,12.4,3,10,FALSE,FALSE,FALSE,FALSE,FALSE
124,2010,Elsevier,12.4,1,10,TRUE,FALSE,FALSE,FALSE,TRUE
123,2010,Elsevier,12.3,3,10,FALSE,FALSE,FALSE,FALSE,FALSE
123,2010,Elsevier,12.3,5,10,FALSE,TRUE,FALSE,FALSE,FALSE
122,2010,pubs.rsc.org,12.2,3,10,FALSE,FALSE,FALSE,FALSE,FALSE
121,2010,ACS Publications,12.1,6,10,FALSE,FALSE,TRUE,FALSE,FALSE
117,2010,iopscience.iop.org,11.7,4,10,TRUE,FALSE,FALSE,FALSE,TRUE
115,2010,Elsevier,11.5,6,10,FALSE,FALSE,TRUE,FALSE,FALSE
115,2010,Elsevier,11.5,2,10,FALSE,FALSE,FALSE,TRUE,FALSE
114,2010,academia.edu,11.4,6,10,FALSE,FALSE,FALSE,FALSE,FALSE
114,2010,academia.edu,11.4,6,10,TRUE,FALSE,FALSE,FALSE,TRUE
112,2010,Elsevier,11.2,2,10,TRUE,FALSE,TRUE,FALSE,FALSE
109,2010,Elsevier,10.9,5,10,TRUE,FALSE,TRUE,FALSE,TRUE
105,2010,Elsevier,10.5,6,10,FALSE,FALSE,FALSE,FALSE,FALSE
102,2010,asmedigitalcollection.asme.org,10.2,5,10,FALSE,FALSE,FALSE,FALSE,FALSE
100,2010,Wiley Online Library,10,6,10,FALSE,FALSE,FALSE,FALSE,FALSE
96,2010,Elsevier,9.6,5,10,TRUE,FALSE,FALSE,FALSE,TRUE
94,2010,ACS Publications,9.4,2,10,TRUE,FALSE,TRUE,FALSE,TRUE
92,2010,mdpi.com,9.2,2,10,FALSE,FALSE,FALSE,FALSE,FALSE
87,2010,iopscience.iop.org,8.7,4,10,TRUE,FALSE,TRUE,FALSE,FALSE
86,2010,Elsevier,8.6,5,10,TRUE,FALSE,TRUE,FALSE,FALSE
75,2010,Elsevier,7.5,2,10,TRUE,FALSE,TRUE,FALSE,TRUE
60,2010,ACS Publications,6,4,10,TRUE,FALSE,FALSE,FALSE,FALSE
57,2010,Elsevier,5.7,5,10,TRUE,FALSE,TRUE,FALSE,FALSE
57,2010,Elsevier,5.7,6,10,TRUE,FALSE,TRUE,FALSE,FALSE
56,2010,Google Patents,5.6,3,10,FALSE,FALSE,FALSE,FALSE,TRUE
56,2010,ieeexplore.ieee.org,5.6,6,10,FALSE,FALSE,FALSE,FALSE,FALSE
55,2010,Elsevier,5.5,6,10,TRUE,FALSE,TRUE,FALSE,TRUE
52,2010,iopscience.iop.org,5.2,4,10,TRUE,FALSE,TRUE,FALSE,FALSE
52,2010,iopscience.iop.org,5.2,4,10,FALSE,FALSE,FALSE,FALSE,FALSE
49,2010,aip.scitation.org,4.9,4,10,FALSE,FALSE,FALSE,FALSE,FALSE
47,2010,Elsevier,4.7,5,10,FALSE,FALSE,FALSE,FALSE,FALSE
47,2010,Google Patents,4.7,3,10,FALSE,FALSE,FALSE,FALSE,TRUE
39,2010,Google Patents,3.9,5,10,FALSE,FALSE,FALSE,FALSE,FALSE
38,2010,Elsevier,3.8,3,10,FALSE,FALSE,TRUE,FALSE,FALSE
38,2010,Google Patents,3.8,4,10,TRUE,FALSE,FALSE,FALSE,FALSE
37,2010,asmedigitalcollection.asme.org,3.7,3,10,FALSE,FALSE,FALSE,TRUE,FALSE
36,2010,ieeexplore.ieee.org,3.6,4,10,FALSE,FALSE,FALSE,FALSE,FALSE
35,2010,Elsevier,3.5,6,10,TRUE,FALSE,TRUE,FALSE,FALSE
4,2010,osapublishing.org,0.4,3,10,FALSE,TRUE,FALSE,TRUE,FALSE
1,2010,iopscience.iop.org,0.1,4,10,TRUE,TRUE,FALSE,FALSE,FALSE
0,2010,osti.gov,0,5,10,TRUE,TRUE,FALSE,FALSE,FALSE
1518,2011,Wiley Online Library,168.67,4,9,TRUE,FALSE,FALSE,FALSE,TRUE
1370,2011,ACS Publications,152.22,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
1251,2011,science.sciencemag.org,139,4,9,TRUE,FALSE,TRUE,TRUE,FALSE
1217,2011,ACS Publications,135.22,7,9,FALSE,FALSE,TRUE,FALSE,FALSE
1103,2011,pubs.rsc.org,122.56,5,9,FALSE,TRUE,FALSE,FALSE,FALSE
1055,2011,iopscience.iop.org,117.22,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
936,2011,pubs.rsc.org,104,5,9,FALSE,TRUE,FALSE,FALSE,FALSE
901,2011,ACS Publications,100.11,1,9,TRUE,FALSE,TRUE,FALSE,FALSE
719,2011,mdpi.com,79.89,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
572,2011,Taylor & Francis,63.56,5,9,FALSE,TRUE,TRUE,FALSE,FALSE
525,2011,ieeexplore.ieee.org,58.33,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
496,2011,ACS Publications,55.11,4,9,TRUE,FALSE,FALSE,FALSE,FALSE
468,2011,pubs.rsc.org,52,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
454,2011,Wiley Online Library,50.44,6,9,TRUE,FALSE,FALSE,FALSE,TRUE
436,2011,Elsevier,48.44,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
429,2011,ACS Publications,47.67,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
417,2011,Elsevier,46.33,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
408,2011,Wiley Online Library,45.33,6,9,FALSE,FALSE,FALSE,FALSE,FALSE
403,2011,Springer,44.78,1,9,FALSE,FALSE,FALSE,FALSE,TRUE
388,2011,ACS Publications,43.11,5,9,FALSE,TRUE,TRUE,FALSE,FALSE
353,2011,Elsevier,39.22,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
353,2011,Elsevier,39.22,3,9,TRUE,FALSE,TRUE,FALSE,FALSE
352,2011,ACS Publications,39.11,6,9,FALSE,TRUE,FALSE,FALSE,TRUE
349,2011,Elsevier,38.78,3,9,TRUE,FALSE,FALSE,FALSE,FALSE
348,2011,Wiley Online Library,38.67,5,9,FALSE,FALSE,TRUE,TRUE,TRUE
348,2011,Elsevier,38.67,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
348,2011,Wiley Online Library,38.67,5,9,TRUE,FALSE,TRUE,TRUE,TRUE
346,2011,ACS Publications,38.44,4,9,FALSE,TRUE,TRUE,FALSE,TRUE
346,2011,Wiley Online Library,38.44,6,9,FALSE,FALSE,TRUE,FALSE,FALSE
320,2011,pubs.rsc.org,35.56,4,9,FALSE,FALSE,TRUE,FALSE,FALSE
320,2011,Elsevier,35.56,5,9,TRUE,FALSE,TRUE,FALSE,FALSE
318,2011,ACS Publications,35.33,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
314,2011,Elsevier,34.89,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
311,2011,nature.com,34.56,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
307,2011,Elsevier,34.11,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
302,2011,Wiley Online Library,33.56,6,9,TRUE,FALSE,FALSE,FALSE,FALSE
300,2011,Elsevier,33.33,1,9,TRUE,FALSE,FALSE,FALSE,FALSE
299,2011,Elsevier,33.22,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
290,2011,pubs.rsc.org,32.22,5,9,TRUE,FALSE,FALSE,FALSE,TRUE
288,2011,Elsevier,32,3,9,FALSE,TRUE,FALSE,FALSE,FALSE
288,2011,Elsevier,32,3,9,TRUE,TRUE,FALSE,FALSE,TRUE
284,2011,Elsevier,31.56,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
264,2011,Wiley Online Library,29.33,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
261,2011,Wiley Online Library,29,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
261,2011,ACS Publications,29,5,9,TRUE,FALSE,FALSE,FALSE,FALSE
244,2011,ACS Publications,27.11,4,9,FALSE,FALSE,FALSE,FALSE,TRUE
242,2011,Elsevier,26.89,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
240,2011,iopscience.iop.org,26.67,5,9,FALSE,FALSE,TRUE,FALSE,TRUE
234,2011,Google Patents,26,4,9,FALSE,TRUE,TRUE,FALSE,FALSE
231,2011,iopscience.iop.org,25.67,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
230,2011,ACS Publications,25.56,3,9,TRUE,FALSE,TRUE,FALSE,FALSE
229,2011,Wiley Online Library,25.44,3,9,TRUE,FALSE,FALSE,FALSE,FALSE
228,2011,iopscience.iop.org,25.33,4,9,TRUE,FALSE,FALSE,FALSE,TRUE
225,2011,Elsevier,25,7,9,FALSE,FALSE,TRUE,FALSE,FALSE
220,2011,Elsevier,24.44,2,9,TRUE,TRUE,TRUE,FALSE,FALSE
217,2011,Elsevier,24.11,3,9,TRUE,FALSE,TRUE,FALSE,FALSE
216,2011,iopscience.iop.org,24,5,9,TRUE,FALSE,FALSE,FALSE,FALSE
209,2011,194.226.210.10,23.22,2,9,FALSE,TRUE,TRUE,FALSE,FALSE
199,2011,National Acad Sciences,22.11,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
193,2011,pubs.rsc.org,21.44,6,9,FALSE,TRUE,FALSE,FALSE,FALSE
193,2011,Wiley Online Library,21.44,5,9,FALSE,FALSE,FALSE,FALSE,TRUE
192,2011,pubs.rsc.org,21.33,6,9,FALSE,FALSE,TRUE,FALSE,FALSE
190,2011,pubs.rsc.org,21.11,5,9,FALSE,FALSE,FALSE,FALSE,TRUE
187,2011,Elsevier,20.78,1,9,FALSE,FALSE,TRUE,FALSE,FALSE
185,2011,Wiley Online Library,20.56,4,9,FALSE,FALSE,TRUE,FALSE,FALSE
180,2011,iopscience.iop.org,20,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
175,2011,pubs.rsc.org,19.44,5,9,FALSE,FALSE,TRUE,FALSE,FALSE
174,2011,Elsevier,19.33,4,9,TRUE,TRUE,FALSE,FALSE,FALSE
174,2011,Elsevier,19.33,4,9,TRUE,FALSE,TRUE,FALSE,TRUE
173,2011,pubs.rsc.org,19.22,6,9,FALSE,FALSE,TRUE,FALSE,FALSE
164,2011,Wiley Online Library,18.22,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
164,2011,Elsevier,18.22,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
160,2011,Elsevier,17.78,5,9,TRUE,FALSE,TRUE,FALSE,FALSE
158,2011,ACS Publications,17.56,7,9,TRUE,FALSE,FALSE,FALSE,FALSE
156,2011,Elsevier,17.33,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
155,2011,ACS Publications,17.22,5,9,TRUE,FALSE,TRUE,FALSE,FALSE
152,2011,Elsevier,16.89,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
151,2011,ACS Publications,16.78,5,9,FALSE,FALSE,TRUE,FALSE,FALSE
148,2011,ACS Publications,16.44,2,9,TRUE,FALSE,TRUE,FALSE,FALSE
146,2011,Elsevier,16.22,3,9,FALSE,FALSE,TRUE,FALSE,TRUE
146,2011,Elsevier,16.22,5,9,TRUE,FALSE,FALSE,FALSE,TRUE
144,2011,Elsevier,16,3,9,FALSE,FALSE,FALSE,FALSE,TRUE
143,2011,ieeexplore.ieee.org,15.89,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
141,2011,pubs.rsc.org,15.67,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
138,2011,Elsevier,15.33,5,9,FALSE,TRUE,FALSE,FALSE,FALSE
134,2011,books.google.com,14.89,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
132,2011,Elsevier,14.67,4,9,FALSE,TRUE,FALSE,FALSE,FALSE
132,2011,Elsevier,14.67,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
131,2011,Elsevier,14.56,5,9,TRUE,FALSE,FALSE,FALSE,TRUE
129,2011,Elsevier,14.33,3,9,FALSE,FALSE,TRUE,FALSE,FALSE
128,2011,ACS Publications,14.22,6,9,FALSE,FALSE,FALSE,FALSE,FALSE
128,2011,Elsevier,14.22,3,9,TRUE,TRUE,TRUE,FALSE,FALSE
127,2011,ieeexplore.ieee.org,14.11,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
127,2011,iopscience.iop.org,14.11,4,9,TRUE,TRUE,FALSE,FALSE,TRUE
126,2011,pubs.rsc.org,14,6,9,TRUE,FALSE,TRUE,FALSE,FALSE
125,2011,Elsevier,13.89,3,9,TRUE,FALSE,TRUE,FALSE,FALSE
123,2011,ACS Publications,13.67,6,9,FALSE,FALSE,TRUE,FALSE,FALSE
121,2011,iopscience.iop.org,13.44,2,9,TRUE,FALSE,FALSE,FALSE,TRUE
118,2011,Elsevier,13.11,7,9,FALSE,FALSE,FALSE,FALSE,FALSE
117,2011,ieeexplore.ieee.org,13,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
114,2011,pubs.rsc.org,12.67,3,9,FALSE,FALSE,FALSE,FALSE,TRUE
114,2011,pubs.rsc.org,12.67,3,9,TRUE,FALSE,FALSE,FALSE,TRUE
112,2011,iopscience.iop.org,12.44,3,9,TRUE,FALSE,TRUE,FALSE,TRUE
112,2011,iopscience.iop.org,12.44,6,9,TRUE,FALSE,FALSE,FALSE,TRUE
109,2011,ACS Publications,12.11,5,9,FALSE,TRUE,FALSE,FALSE,FALSE
106,2011,Elsevier,11.78,5,9,FALSE,FALSE,FALSE,FALSE,TRUE
105,2011,pubs.rsc.org,11.67,6,9,FALSE,FALSE,TRUE,FALSE,FALSE
105,2011,journals.sagepub.com,11.67,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
102,2011,Elsevier,11.33,6,9,FALSE,FALSE,FALSE,FALSE,FALSE
101,2011,Elsevier,11.22,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
99,2011,Elsevier,11,4,9,TRUE,FALSE,TRUE,FALSE,FALSE
98,2011,pubs.rsc.org,10.89,4,9,FALSE,FALSE,TRUE,FALSE,FALSE
98,2011,ieeexplore.ieee.org,10.89,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
97,2011,Elsevier,10.78,7,9,FALSE,FALSE,TRUE,FALSE,FALSE
95,2011,Elsevier,10.56,4,9,FALSE,FALSE,TRUE,FALSE,TRUE
95,2011,Elsevier,10.56,4,9,FALSE,FALSE,FALSE,FALSE,TRUE
88,2011,iopscience.iop.org,9.78,4,9,TRUE,FALSE,TRUE,FALSE,FALSE
88,2011,pubs.rsc.org,9.78,4,9,TRUE,FALSE,FALSE,FALSE,FALSE
87,2011,Elsevier,9.67,5,9,FALSE,FALSE,FALSE,FALSE,TRUE
84,2011,pubs.rsc.org,9.33,7,9,TRUE,FALSE,TRUE,FALSE,FALSE
82,2011,iopscience.iop.org,9.11,3,9,TRUE,FALSE,FALSE,FALSE,TRUE
78,2011,Elsevier,8.67,5,9,TRUE,FALSE,TRUE,FALSE,FALSE
77,2011,ACS Publications,8.56,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
74,2011,Elsevier,8.22,5,9,TRUE,FALSE,FALSE,FALSE,TRUE
73,2011,ACS Publications,8.11,5,9,TRUE,FALSE,TRUE,FALSE,TRUE
71,2011,Elsevier,7.89,3,9,TRUE,TRUE,TRUE,FALSE,FALSE
71,2011,Elsevier,7.89,5,9,TRUE,FALSE,FALSE,FALSE,TRUE
69,2011,Elsevier,7.67,6,9,TRUE,FALSE,TRUE,FALSE,TRUE
62,2011,Elsevier,6.89,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
61,2011,Elsevier,6.78,6,9,FALSE,FALSE,FALSE,FALSE,FALSE
60,2011,Elsevier,6.67,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
59,2011,iopscience.iop.org,6.56,6,9,FALSE,FALSE,TRUE,FALSE,FALSE
59,2011,pubs.rsc.org,6.56,3,9,FALSE,FALSE,TRUE,FALSE,FALSE
59,2011,electrochemsci.org,6.56,5,9,TRUE,FALSE,FALSE,FALSE,FALSE
59,2011,pubs.rsc.org,6.56,3,9,TRUE,FALSE,TRUE,FALSE,TRUE
57,2011,ieeexplore.ieee.org,6.33,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
57,2011,iopscience.iop.org,6.33,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
57,2011,Elsevier,6.33,3,9,TRUE,FALSE,FALSE,FALSE,TRUE
56,2011,Elsevier,6.22,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
55,2011,ACS Publications,6.11,4,9,TRUE,FALSE,FALSE,FALSE,FALSE
55,2011,bjo.bmj.com,6.11,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
54,2011,ieeexplore.ieee.org,6,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
53,2011,aip.scitation.org,5.89,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
52,2011,Elsevier,5.78,5,9,TRUE,FALSE,FALSE,FALSE,FALSE
52,2011,Elsevier,5.78,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
52,2011,Google Patents,5.78,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
51,2011,iopscience.iop.org,5.67,4,9,TRUE,FALSE,FALSE,FALSE,TRUE
50,2011,Elsevier,5.56,4,9,TRUE,FALSE,FALSE,TRUE,TRUE
49,2011,iopscience.iop.org,5.44,3,9,TRUE,FALSE,FALSE,FALSE,FALSE
49,2011,int-res.com,5.44,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
45,2011,Elsevier,5,4,9,TRUE,FALSE,FALSE,FALSE,TRUE
44,2011,Elsevier,4.89,3,9,TRUE,FALSE,TRUE,FALSE,TRUE
44,2011,Elsevier,4.89,6,9,FALSE,FALSE,FALSE,FALSE,FALSE
42,2011,ieeexplore.ieee.org,4.67,3,9,FALSE,FALSE,FALSE,FALSE,FALSE
41,2011,Elsevier,4.56,3,9,TRUE,FALSE,TRUE,FALSE,TRUE
40,2011,Elsevier,4.44,5,9,TRUE,FALSE,TRUE,FALSE,TRUE
40,2011,pubs.rsc.org,4.44,4,9,TRUE,FALSE,FALSE,FALSE,TRUE
37,2011,Elsevier,4.11,3,9,FALSE,TRUE,FALSE,FALSE,FALSE
37,2011,iopscience.iop.org,4.11,5,9,TRUE,TRUE,FALSE,FALSE,FALSE
31,2011,ieeexplore.ieee.org,3.44,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
31,2011,ieeexplore.ieee.org,3.44,5,9,FALSE,FALSE,FALSE,FALSE,FALSE
30,2011,Elsevier,3.33,5,9,TRUE,FALSE,FALSE,FALSE,FALSE
26,2011,Google Patents,2.89,1,9,FALSE,FALSE,FALSE,FALSE,FALSE
18,2011,Springer,2,5,9,TRUE,TRUE,FALSE,FALSE,FALSE
14,2011,Google Patents,1.56,2,9,FALSE,FALSE,FALSE,FALSE,FALSE
10,2011,osapublishing.org,1.11,6,9,TRUE,TRUE,FALSE,FALSE,TRUE
9,2011,manu56.magtech.com.cn,1,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
4,2011,Google Patents,0.44,4,9,FALSE,FALSE,FALSE,FALSE,FALSE
2450,2012,Wiley Online Library,306.25,5,8,FALSE,FALSE,FALSE,FALSE,FALSE
2175,2012,Wiley Online Library,271.88,5,8,FALSE,FALSE,FALSE,FALSE,FALSE
1934,2012,nature.com,241.75,6,8,TRUE,FALSE,TRUE,FALSE,TRUE
